Sharpe_Ratio,CAGR,Drawdown
-0.3849895855101523,0.4350806541598462,-0.06251210264817995
-1.2676876602728098,0.4233678656010669,-0.06328337656926232
-2.2735705301885885,0.4075927714796639,-0.0756204653318552
-1.7007056261217297,0.41141912108808576,-0.08096253572107341
-1.5754433320504375,0.422241999857506,-0.07432620953205592
-2.8514531110816175,0.40848573990421033,-0.07471147080428216
-3.4219093143653243,0.39069622258050996,-0.08121072339636588
-2.4091321496593565,0.4036656381485946,-0.08509355870390772
-1.7274653355982446,0.4217409768810503,-0.06925899507387302
-0.9055921951742193,0.4348882804781624,-0.04786163408757687
0.5166177602661675,0.4598194946688541,-0.022030809561412148
0.2180247645672126,0.4654758513557211,-0.02583086696043965
-0.19330237357307672,0.45560097124714516,-0.022416375631690702
0.6052535895461754,0.4531056194874781,-0.029686308026783795
2.2733394599294723,0.44079741084576485,-0.03684646478900962
2.1068883901414117,0.4497950914427198,-0.025280295540655126
2.1514650383049854,0.43619333523091885,-0.03486363518428791
1.3358127357464615,0.4406088922204481,-0.03646068849152399
1.257654243151667,0.44328087011641726,-0.03111830370420965
1.1466436113869736,0.43303475166745886,-0.03354178785094871
0.3258779684440801,0.4312386376709305,-0.03615770660310672
-0.5238046316856916,0.43260246728743557,-0.038360826989193325
-0.0736849287460046,0.4367176833818751,-0.037011512570439144
-0.48628653460435733,0.4284723281598586,-0.036157834603382975
-0.23812405468927447,0.4249947677891568,-0.04408881835956272
-1.0950562092185536,0.40522076193537293,-0.04648488471657841
-1.5206307443255698,0.38209044228640887,-0.06033686040098108
-0.6359168049687028,0.389358001589563,-0.07432612775568335
0.22285300979373268,0.39921096480931983,-0.060804590315497654
0.4355211531931392,0.39982603994037014,-0.05705954604451563
-0.304565089232192,0.38269720964823994,-0.06108014997071463
-0.004922993267670301,0.37898396609290663,-0.07476659896892526
0.2844175768768381,0.3711788945733798,-0.07498689679838252
0.6948009738830303,0.38347471281071477,-0.06766186677823038
-0.07166566022247439,0.3769841852873188,-0.07226060333897262
0.7928768047422177,0.38277888032710594,-0.0702224462706009
2.7437071388749756,0.41166869097801095,-0.04213352187348288
1.8770130604597473,0.4036368239996868,-0.030292311753783174
1.1935366773273723,0.40399464647901207,-0.04172023802621278
0.22654105233557267,0.39506685302562583,-0.04901851845140889
-1.7177357689540238,0.37835439699319684,-0.044281866523143684
-2.829704266374348,0.35997034529022964,-0.06859810072366485
-2.459762843329178,0.3593837875068264,-0.0780162733407645
-2.5310868425730177,0.35609617354034473,-0.0811281381104053
-2.809289847280515,0.33905542447049863,-0.08666328028954039
-3.2181780275715193,0.33997068221648274,-0.09588866882095863
-1.772514697687939,0.3553808455700189,-0.08228441607730899
-2.742397360610529,0.3382526530813039,-0.09040849781745433
-3.1467366564792902,0.3327191721271532,-0.09486975027457838
-3.4070269305788408,0.3179045557608453,-0.09329991964271452
-4.003426262142407,0.30301196777015105,-0.12510709810521925
-2.4458115881381426,0.33000902074600136,-0.10280081048919619
-2.975663933978544,0.3215126882503614,-0.09426347627718754
-1.5858836279948423,0.34432249241903357,-0.08658072508180523
-2.0208089135188034,0.3298538499927126,-0.08256030271710767
-0.773330082732091,0.34440775921847444,-0.08049464393654235
0.32389255132207123,0.3520874375988008,-0.07278412679800755
